code,name,market,industry,close_price,change_rate,market_cap
200130,콜마비앤에이치,KOSDAQ GLOBAL,기초 의약물질 제조업,9370,-6.77,275623778460
017390,서울가스,KOSPI,연료용 가스 제조 및 배관공급업,55400,-1.07,274230000000
035600,KG이니시스,KOSDAQ,소프트웨어 개발 및 공급업,9920,-2.36,273339985280
005430,한국공항,KOSPI,기타 운송관련 서비스업,86200,0.0,272939801000
105840,우진,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",13400,-7.14,270648778000
003120,일성아이에스,KOSPI,의약품 제조업,20300,-1.22,269990000000
484590,삼양컴텍,KOSDAQ,무기 및 총포탄 제조업,6520,-2.69,268692134000
309710,아이티켐,KOSDAQ,기초 의약물질 제조업,21000,0.0,268443021000
267980,매일유업,KOSDAQ,동·식물성 유지 및 낙농제품 제조업,35000,2.34,268227330000
272450,진에어,KOSPI,항공 여객 운송업,5130,-3.57,267786000000
180400,DXVX,KOSDAQ,기타 과학기술 서비스업,2720,-0.91,267728055040
019010,베뉴지,KOSDAQ,종합 소매업,5550,29.82,267510000000
003650,미창석유,KOSPI,석유 정제품 제조업,153300,4.0,266691717600
151860,KG에코솔루션,KOSDAQ,자동차 차체나 트레일러 제조업,5600,-3.78,266576811200
005680,삼영전자,KOSPI,전자부품 제조업,13310,-7.18,266200000000
122900,아이마켓코리아,KOSPI,상품 종합 도매업,7960,-0.13,266093566400
182400,엔케이젠바이오텍코리아,KOSDAQ,기초 의약물질 제조업,3670,0.0,265496721770
348340,뉴로메카,KOSDAQ,특수 목적용 기계 제조업,21300,-9.75,264314916300
023410,유진기업,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업",3385,-3.15,261697271255
334890,이지스밸류플러스리츠,KOSPI,부동산 임대 및 공급업,3745,0.0,260085317835
002710,TCC스틸,KOSPI,1차 철강 제조업,9910,-5.17,259777737270
085910,네오티스,KOSDAQ,자동차 신품 부품 제조업,18810,1.95,259480526580
389500,에스비비테크,KOSDAQ,일반 목적용 기계 제조업,38850,-5.47,258875887200
060720,KH바텍,KOSDAQ,전자부품 제조업,10930,-8.46,258794441060
445090,에이직랜드,KOSDAQ,반도체 제조업,23600,0.21,257845528800
493280,아이엠바이오로직스,KOSDAQ,자연과학 및 공학 연구개발업,17300,-9.09,256672297700
484810,티엑스알로보틱스,KOSDAQ,일반 목적용 기계 제조업,16590,-5.15,256330679850
121800,비덴트,KOSDAQ,통신 및 방송 장비 제조업,3320,0.0,256309348520
018000,유니슨,KOSDAQ,일반 목적용 기계 제조업,987,-1.3,256124806308
003070,코오롱글로벌,KOSPI,토목 건설업,10050,-1.86,255510787950
000430,대원강업,KOSPI,자동차 신품 부품 제조업,4120,0.86,255440000000
200470,에이팩트,KOSDAQ,반도체 제조업,6010,-0.99,254596178930
004360,세방,KOSPI,도로 화물 운송업,13300,-0.6,254237519900
064820,케이프,KOSDAQ,선박 및 보트 건조업,8210,-4.76,253362365150
377460,큐에이드,KOSDAQ,개인 및 가정용품 수리업,4080,0.0,253187202960
092200,디아이씨,KOSPI,자동차 신품 부품 제조업,6510,-1.06,253164584190
481070,에이유브랜즈,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",17660,-11.66,253072215000
003200,일신방직,KOSPI,방적 및 가공사 제조업,10970,-2.32,251871200000
404990,신한서부티엔디리츠,KOSPI,부동산 임대 및 공급업,4100,-0.49,251813656500
100120,뷰웍스,KOSDAQ,의료용 기기 제조업,28050,-6.19,251648078550
003920,남양유업,KOSPI,동·식물성 유지 및 낙농제품 제조업,44350,-0.11,251617374450
446540,메가터치,KOSDAQ,일차전지 및 이차전지 제조업,8640,6.67,251243519040
061090,세나테크놀로지,KOSDAQ,통신 및 방송 장비 제조업,45900,1.44,250960545000
108860,셀바스AI,KOSDAQ,소프트웨어 개발 및 공급업,9320,-5.95,250845842800
007160,사조산업,KOSPI,수산물 가공 및 저장 처리업,50100,1.21,250500000000
003350,한국화장품제조,KOSPI,기타 화학제품 제조업,11050,-4.08,250393000000
456010,아이씨티케이,KOSDAQ,반도체 제조업,17260,-8.34,250310561000
340570,티앤엘,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,30750,-5.82,249936000000
389260,대명에너지,KOSDAQ,건물 건설업,13870,-4.87,248499427750
448280,에코아이,KOSDAQ,기타 전문 서비스업,8380,-1.41,248308861020
065680,우주일렉트로,KOSDAQ,전자부품 제조업,26650,5.13,246258552150
134380,미원화학,KOSPI,기타 화학제품 제조업,11160,2.67,245438308800
237880,클리오,KOSDAQ,기타 화학제품 제조업,13500,-5.13,243963265500
102940,코오롱생명과학,KOSDAQ,기초 의약물질 제조업,18600,0.76,243485215800
136490,선진,KOSPI,동물용 사료 및 조제식품 제조업,10220,-2.2,243027552880
365270,큐라클,KOSDAQ,자연과학 및 공학 연구개발업,10960,-10.31,242840632320
217730,강스템바이오텍,KOSDAQ,기초 의약물질 제조업,2580,-10.88,242659704420
226320,잇츠한불,KOSPI,기타 화학제품 제조업,10990,0.46,241003171850
091580,상신이디피,KOSDAQ,일차전지 및 이차전지 제조업,18080,-1.09,240974199520
0011T0,채비,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",5130,-3.02,240851401830
394280,오픈엣지테크놀로지,KOSDAQ,소프트웨어 개발 및 공급업,9120,-11.97,240280353600
073490,LIG아큐버,KOSDAQ,통신 및 방송 장비 제조업,31450,-3.23,239140956700
304360,에스바이오메딕스,KOSDAQ,의약품 제조업,19290,-5.44,238909119120
475400,씨메스로보틱스,KOSDAQ,특수 목적용 기계 제조업,20200,-6.26,238499258800
001790,대한제당,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",2765,-0.9,238458894975
025000,KPX케미칼,KOSPI,기초 화학물질 제조업,54400,7.72,238201769600
003720,삼영,KOSPI,플라스틱제품 제조업,7000,-3.05,238000000000
900140,엘브이엠씨홀딩스,KOSPI,자동차 판매업,1230,-0.65,237685731360
002320,한진,KOSPI,도로 화물 운송업,15290,-1.35,237279638640
206640,바디텍메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,10830,-4.16,237262784430
043370,피에이치에이,KOSDAQ,자동차 신품 부품 제조업,11290,-2.25,237090000000
005500,삼진제약,KOSPI,의약품 제조업,17790,-3.52,236962800000
114190,강원에너지,KOSDAQ,기타 전기장비 제조업,9060,-7.27,236674724280
034120,SBS,KOSPI,텔레비전 방송업,12740,5.99,236342772120
298690,에어부산,KOSPI,항공 여객 운송업,1448,-2.62,235900734656
011560,세보엠이씨,KOSDAQ,건물설비 설치 공사업,23300,-2.71,234977517600
0030R0,대신밸류리츠,KOSPI,신탁업 및 집합투자업,3930,-0.88,234935400000
000680,LS네트웍스,KOSPI,상품 종합 도매업,2980,-2.3,234832987680
024840,KBI메탈,KOSDAQ,1차 비철금속 제조업,5430,-5.57,234358191840
028100,동아지질,KOSPI,기반조성 및 시설물 축조관련 전문공사업,17490,-1.3,234182389980
044450,KSS해운,KOSPI,해상 운송업,10130,-2.22,233859964400
000050,경방,KOSPI,종합 소매업,8530,-4.16,233852253100
036030,케이티알파,KOSDAQ,상품 중개업,4760,-0.31,233331111160
348950,제이알글로벌리츠,KOSPI,부동산 임대 및 공급업,1182,0.0,233298432000
461300,아이스크림미디어,KOSDAQ,소프트웨어 개발 및 공급업,17490,-3.9,233210488170
001460,BYC,KOSPI,봉제의복 제조업,37300,-2.86,232981395000
030210,다올투자증권,KOSPI,금융 지원 서비스업,3815,-2.68,232375869390
254490,미래반도체,KOSDAQ,기타 전문 도매업,16090,-5.69,232307420000
000490,대동,KOSPI,특수 목적용 기계 제조업,8050,-3.01,232056263250
099430,바이오플러스,KOSDAQ,기초 의약물질 제조업,3735,2.19,230228096670
089980,상아프론테크,KOSDAQ,플라스틱제품 제조업,14390,-4.58,230082242430
003520,영진약품,KOSPI,의약품 제조업,1256,-3.98,229713270136
314930,바이오다인,KOSDAQ,의료용 기기 제조업,7710,-6.32,229481234130
065710,서호전기,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",44550,0.11,229432500000
086390,유니테스트,KOSDAQ,특수 목적용 기계 제조업,10850,2.07,229305267100
001340,PKC,KOSPI,기초 화학물질 제조업,5090,-0.78,229192973010
000320,노루홀딩스,KOSPI,기타 금융업,17160,0.82,228076151160
318060,그래피,KOSDAQ,합성고무 및 플라스틱 물질 제조업,20350,-0.25,227659051950
094360,칩스앤미디어,KOSDAQ,반도체 제조업,10640,-5.42,227220115360
298830,슈어소프트테크,KOSDAQ,소프트웨어 개발 및 공급업,4250,-5.66,227198620750
123330,제닉,KOSDAQ,기타 화학제품 제조업,28500,4.4,227107380000
378340,필에너지,KOSDAQ,특수 목적용 기계 제조업,10490,-6.42,227044322180
187660,페니트리움바이오,KOSDAQ,자연과학 및 공학 연구개발업,4085,-5.66,226579643505
042370,비츠로테크,KOSDAQ,기타 금융업,8640,-5.68,226368216000
452430,사피엔반도체,KOSDAQ,반도체 제조업,27350,-4.04,225785764350
005710,대원산업,KOSDAQ,자동차 신품 부품 제조업,11250,-1.4,225423000000
000650,천일고속,KOSPI,육상 여객 운송업,157500,-2.23,225102150000
419530,SAMG엔터,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",21900,-8.18,223540680300
051905,LG생활건강우,KOSPI,기타,106500,-3.62,223251583500
001250,GS글로벌,KOSPI,상품 종합 도매업,2700,-2.7,222841162800
033920,무학,KOSPI,알코올음료 제조업,7810,-2.74,222585000000
950170,JTC,KOSDAQ,종합 소매업,4290,0.7,221991832920
432320,KB스타리츠,KOSPI,부동산 임대 및 공급업,1469,0.48,221472734665
314130,지놈앤컴퍼니,KOSDAQ,기초 의약물질 제조업,4230,-8.44,221226567750
014940,오리엔탈정공,KOSDAQ,일반 목적용 기계 제조업,4850,-4.15,221032255850
112290,와이씨켐,KOSDAQ,기타 화학제품 제조업,10930,-3.45,221016513700
000540,흥국화재,KOSPI,보험업,3440,-0.58,220994698800
452280,한선엔지니어링,KOSDAQ,기타 금속 가공제품 제조업,11480,-6.29,220963251600
144510,지씨셀,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",13980,-4.25,220888809120
068930,디지털대성,KOSDAQ,일반 교습 학원,7980,-0.99,220849229160
009680,모토닉,KOSPI,자동차 신품 부품 제조업,10150,-0.78,220590904100
0008Z0,에스엔시스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",23350,-5.47,220343769400
000480,CR홀딩스,KOSPI,"내화, 비내화 요업제품 제조업",4695,0.0,220150850550
071200,인피니트헬스케어,KOSDAQ,소프트웨어 개발 및 공급업,9020,-13.93,220056051160
0001A0,덕양에너젠,KOSDAQ,연료용 가스 제조 및 배관공급업,8640,-3.14,220051831680
194700,노바렉스,KOSDAQ,기타 식품 제조업,12010,-17.51,219240724480
044820,코스맥스비티아이,KOSPI,기타 금융업,22750,-16.36,218489202750
290690,아리바이오홀딩스,KOSDAQ,전구 및 조명장치 제조업,4125,-3.06,218457636375
215000,골프존,KOSDAQ,소프트웨어 개발 및 공급업,34800,-4.0,218384442000
241520,DSC인베스트먼트,KOSDAQ,신탁업 및 집합투자업,8200,-3.64,218120000000
317330,덕산테코피아,KOSDAQ,기타 화학제품 제조업,10640,-5.25,217870853760
459510,나우로보틱스,KOSDAQ,특수 목적용 기계 제조업,16770,-4.72,217647466140
194480,데브시스터즈,KOSDAQ,소프트웨어 개발 및 공급업,17760,-9.62,215413704000
036710,심텍홀딩스,KOSDAQ,회사 본부 및 경영 컨설팅 서비스업,4075,-2.28,215273097550
095500,미래나노텍,KOSDAQ,플라스틱제품 제조업,6930,-7.6,214899293070
052330,코텍,KOSDAQ,영상 및 음향기기 제조업,12090,-2.11,214737611010
484120,도우인시스,KOSDAQ,전자부품 제조업,19590,-7.16,214655896980
017860,DS단석,KOSPI,기타 화학제품 제조업,12080,-2.89,214530399120
037270,YG PLUS,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",3360,-3.31,213908049600
053030,바이넥스,KOSDAQ,의약품 제조업,6540,-9.42,213754589520
005010,휴스틸,KOSPI,1차 철강 제조업,3800,-5.82,213514685000
067390,아스트,KOSDAQ,"항공기,우주선 및 부품 제조업",506,0.0,213105734974
354320,알멕,KOSDAQ,1차 비철금속 제조업,33250,-1.04,212513418250
045390,대아티아이,KOSDAQ,기타 전기장비 제조업,3015,13.99,212477231655
03473K,SK우,KOSPI,기타,375000,2.6,212300625000
203650,드림시큐리티,KOSDAQ,소프트웨어 개발 및 공급업,2085,-4.36,212053849140
023760,한국캐피탈,KOSDAQ,기타 금융업,670,0.0,211458415920
353810,이지바이오,KOSDAQ,동물용 사료 및 조제식품 제조업,6380,1.43,211062649600
058970,엠로,KOSDAQ,소프트웨어 개발 및 공급업,17070,1.61,211032893580
011500,한농화성,KOSPI,기타 화학제품 제조업,13460,-3.58,210474585320
115450,HLB테라퓨틱스,KOSDAQ,기타 전문 도매업,2375,-1.45,210377758875
416180,신성에스티,KOSDAQ,자동차 신품 부품 제조업,23200,1.09,209722849600
425040,티이엠씨,KOSDAQ,기초 화학물질 제조업,9540,-4.89,209144446920
018310,삼목에스폼,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",14200,-3.99,208740000000
294570,쿠콘,KOSDAQ,기타 정보 서비스업,20650,-0.48,208394265800
272110,케이엔제이,KOSDAQ,반도체 제조업,25950,-1.33,208259000250
064850,에프앤가이드,KOSDAQ,기타 정보 서비스업,18220,-3.14,207896249040
003555,LG우,KOSPI,기타,68900,-1.57,207471611100
380540,옵티코어,KOSDAQ,마그네틱 및 광학 매체 제조업,8450,0.0,206658126350
013580,계룡건설,KOSPI,토목 건설업,23100,6.94,206303951700
035150,백산,KOSPI,플라스틱제품 제조업,10400,-2.26,205619221600
243840,신흥에스이씨,KOSDAQ,일차전지 및 이차전지 제조업,5320,-2.21,205129810200
088260,이리츠코크렙,KOSPI,부동산 임대 및 공급업,3215,0.31,203643211850
013120,동원개발,KOSDAQ,건물 건설업,2240,-2.18,203410144000
100250,진양홀딩스,KOSPI,플라스틱제품 제조업,3180,-0.16,203202000000
450950,아스테라시스,KOSDAQ,의료용 기기 제조업,5400,-10.74,203188996800
095570,AJ네트웍스,KOSPI,산업용 기계 및 장비 임대업,4475,-1.0,202506096525
046970,우리로,KOSDAQ,기타 전문 도매업,4605,-6.12,201814120395
004980,성신양회,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",8230,-1.2,201767280790
001630,종근당홀딩스,KOSPI,의약품 제조업,40200,-1.95,201396412200
304100,솔트룩스,KOSDAQ,소프트웨어 개발 및 공급업,15800,-7.6,198982909000
039570,HDC랩스,KOSPI,전기 및 통신 공사업,7660,-1.79,198835223660
094480,갤럭시아머니트리,KOSDAQ,소프트웨어 개발 및 공급업,5060,-4.35,198502980280
084850,아이티엠반도체,KOSDAQ,전자부품 제조업,8730,0.0,198022013820
034810,해성산업,KOSDAQ,기타 금융업,6260,-3.1,197691751520
036190,금화피에스시,KOSDAQ,전기 및 통신 공사업,32900,-3.94,197400000000
004310,현대약품,KOSPI,의약품 제조업,6130,-2.85,196160000000
049630,재영솔루텍,KOSDAQ,사진장비 및 광학기기 제조업,8390,-7.09,196033516210
001130,대한제분,KOSPI,"곡물가공품, 전분 및 전분제품 제조업",11590,-1.78,195871000000
042420,네오위즈홀딩스,KOSDAQ,소프트웨어 개발 및 공급업,23950,0.0,195007677850
230240,에치에프알,KOSDAQ,통신 및 방송 장비 제조업,14600,-5.87,194311400000
007860,서연,KOSPI,기타 금융업,8270,-2.36,194178309880
033530,SJG세종,KOSPI,자동차 신품 부품 제조업,7170,0.99,193964983830
053690,한미글로벌,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",17680,-6.36,193729484000
053210,스카이라이프,KOSPI,텔레비전 방송업,4070,-2.75,193418426850
128820,대성산업,KOSPI,연료 소매업,4270,-2.95,193155491060
036560,KZ정밀,KOSDAQ,일반 목적용 기계 제조업,12240,-1.69,192780000000
000140,하이트진로홀딩스,KOSPI,기타 금융업,8300,-1.66,192616149500
125020,티씨머티리얼즈,KOSDAQ,절연선 및 케이블 제조업,5480,-13.56,192011254000
190510,나무가,KOSDAQ,전자부품 제조업,13630,-6.19,191982870710
339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,3830,-1.16,191366256400
003547,대신증권2우B,KOSPI,기타,19920,-0.65,191364786720
377190,디앤디플랫폼리츠,KOSPI,부동산 임대 및 공급업,2160,-1.82,190944000000
049430,코메론,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",21050,-2.55,190460400000
067080,대화제약,KOSDAQ,의약품 제조업,10190,-4.77,189703663500
357550,석경에이티,KOSDAQ,기초 화학물질 제조업,34750,-1.56,189561250000
117580,대성에너지,KOSPI,연료용 가스 제조 및 배관공급업,6890,0.29,189475000000
264850,이랜시스,KOSDAQ,전자부품 제조업,6250,-7.82,189341325000
0082N0,카나프테라퓨틱스,KOSDAQ,자연과학 및 공학 연구개발업,14220,-8.49,189134247600
035510,신세계 I&C,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",13460,-2.32,188182914000
086820,바이오솔루션,KOSDAQ,기초 의약물질 제조업,7250,8.7,187949616250
102260,동성케미컬,KOSPI,합성고무 및 플라스틱 물질 제조업,3700,-2.63,187477486700
388050,지투파워,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",10020,-4.02,187468558740
214180,헥토이노베이션,KOSDAQ,기타 정보 서비스업,14420,-2.37,187364352140
016790,현대사료,KOSDAQ,동물용 사료 및 조제식품 제조업,994,0.0,187340898626
382800,지앤비에스 에코,KOSDAQ,특수 목적용 기계 제조업,5880,-6.37,187166521080
394800,쓰리빌리언,KOSDAQ,자연과학 및 공학 연구개발업,5880,-5.62,187116611640
078150,HB테크놀러지,KOSDAQ,특수 목적용 기계 제조업,2015,-5.84,186822570740
016580,환인제약,KOSPI,의약품 제조업,10040,-0.99,186744702800
241590,화승엔터프라이즈,KOSPI,신발 및 신발 부분품 제조업,3080,-2.69,186614970080
102460,이연제약,KOSPI,의약품 제조업,10020,-0.89,186239846220
307180,아이엘,KOSDAQ,전구 및 조명장치 제조업,5030,-1.37,185685850280
270660,에브리봇,KOSDAQ,가정용 기기 제조업,14600,-3.44,185282511800
119830,아이텍,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",6980,2.65,185238981280
126600,BGF에코머티리얼즈,KOSDAQ,합성고무 및 플라스틱 물질 제조업,2940,-1.34,184534683060
005960,동부건설,KOSPI,토목 건설업,8040,-2.9,184491170520
083310,엘오티베큠,KOSDAQ,특수 목적용 기계 제조업,10330,13.39,183977640890
0015G0,그린광학,KOSDAQ,사진장비 및 광학기기 제조업,15690,-7.05,183612868290
004380,삼익THK,KOSPI,일반 목적용 기계 제조업,8870,-1.33,183609000000
176750,듀켐바이오,KOSDAQ,의약품 제조업,6440,-2.13,183467356800
039830,오로라,KOSDAQ,전문디자인업,17020,-26.16,183184387800
066620,국보디자인,KOSDAQ,실내건축 및 건축마무리 공사업,24350,-3.37,182625000000
064550,바이오니아,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,7070,-2.08,182478757370
053300,한국정보인증,KOSDAQ,소프트웨어 개발 및 공급업,4495,-3.75,182456976520
204610,티쓰리,KOSDAQ,소프트웨어 개발 및 공급업,3280,-1.94,182240801600
192440,슈피겐코리아,KOSDAQ,그외 기타 제품 제조업,29300,3.17,182139435900
213500,한솔제지,KOSPI,"펄프, 종이 및 판지 제조업",7640,-2.43,181836400640
002100,경농,KOSPI,"비료, 농약 및 살균, 살충제 제조업",9310,0.43,181755173250
012860,모베이스전자,KOSDAQ,자동차 신품 부품 제조업,2475,-3.51,181252806075
138610,나이벡,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,15910,-6.41,180861586630
004560,현대비앤지스틸,KOSPI,1차 철강 제조업,11990,-3.23,180794943890
143240,사람인,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",16840,-1.29,180739190040
234080,JW생명과학,KOSPI,의약품 제조업,11390,-1.56,180355570060
054210,이랜텍,KOSDAQ,전자부품 제조업,7130,-11.87,180326327300
052710,아모텍,KOSDAQ,전자부품 제조업,12330,-8.12,180172692180
012210,삼미금속,KOSDAQ,기타 금속 가공제품 제조업,7810,-1.39,180032831990
293780,압타바이오,KOSDAQ,자연과학 및 공학 연구개발업,6400,3.56,179797792000
006805,미래에셋증권우,KOSPI,기타,12770,-4.84,179747327500
016450,한세예스24홀딩스,KOSPI,봉제의복 제조업,4485,1.93,179400000000
094820,일진파워,KOSDAQ,전기 및 통신 공사업,11880,-6.9,179135062920
308430,셀비온,KOSDAQ,의약품 제조업,13860,-7.6,178866778860
003460,유화증권,KOSPI,금융 지원 서비스업,3150,-2.78,178612607250
003610,방림,KOSPI,직물직조 및 직물제품 제조업,5540,-0.36,177893710120
016880,웅진,KOSPI,기타 금융업,2220,2.07,177438117600
260870,SK시그넷,KONEX,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",8160,0.12,176865935520
001780,알루코,KOSPI,1차 비철금속 제조업,1822,-3.6,176424500504
002150,도화엔지니어링,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",5220,-0.57,176018400000
402030,코난테크놀로지,KOSDAQ,소프트웨어 개발 및 공급업,14010,-5.66,175370006880
001080,만호제강,KOSPI,1차 철강 제조업,4220,-0.59,175130000000
003220,대원제약,KOSPI,의약품 제조업,7760,-2.51,174038044080
000300,DH오토넥스,KOSPI,자동차 신품 부품 제조업,4200,0.0,174035631000
487570,HS효성,KOSPI,기타 금융업,46700,-2.51,174000790900
256840,한국비엔씨,KOSDAQ,기초 의약물질 제조업,2540,-5.58,173723010440
222040,코스맥스엔비티,KOSDAQ,기타 식품 제조업,8380,-11.79,172862640000
015230,대창단조,KOSPI,자동차 신품 부품 제조업,6350,2.42,172361987000
013890,지누스,KOSPI,가구 제조업,7860,-2.48,172336890180
108380,대양전기공업,KOSDAQ,선박 및 보트 건조업,18010,-2.01,172307667330
010580,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,1545,-2.28,171883969200
220100,퓨쳐켐,KOSDAQ,의약품 제조업,7660,-9.24,171794037200
000390,SP삼화,KOSPI,기타 화학제품 제조업,6300,-0.16,171381854700
024060,흥구석유,KOSDAQ,기타 전문 도매업,11400,6.24,171000000000
082800,비보존 제약,KOSDAQ,의약품 제조업,2805,-6.34,170318663130
464080,에스오에스랩,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",9480,-4.91,170137986600
199820,제일일렉트릭,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",7650,-4.26,169983000000
372170,윤성에프앤씨,KOSDAQ,특수 목적용 기계 제조업,21300,-8.58,169953722400
002170,SYTS,KOSPI,"가죽, 가방 및 유사제품 제조업",56500,-0.53,169500000000
092130,이크레더블,KOSDAQ,기타 정보 서비스업,14070,-2.16,169453452000
014710,사조씨푸드,KOSPI,수산물 가공 및 저장 처리업,9830,0.51,169258277690
475040,스트라드비젼,KOSDAQ,소프트웨어 개발 및 공급업,3175,-3.5,169085063150
179290,엠아이텍,KOSDAQ,의료용 기기 제조업,5220,-2.79,168948839160
041920,메디아나,KOSDAQ,의료용 기기 제조업,9060,-8.67,168499900380
119610,인터로조,KOSDAQ,의료용 기기 제조업,14760,-3.21,168466905720
000700,유수홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업,6440,3.04,167709269280
068790,DMS,KOSDAQ,특수 목적용 기계 제조업,7430,2.06,167696764320
187870,디바이스,KOSDAQ,특수 목적용 기계 제조업,12150,-5.45,167306229000
093190,빅솔론,KOSDAQ,컴퓨터 및 주변장치 제조업,8690,-3.66,167186084450
143160,아이디스,KOSDAQ,통신 및 방송 장비 제조업,15600,-0.64,167175684000
083930,아바코,KOSDAQ,특수 목적용 기계 제조업,11390,-2.23,167173866110
245620,EDGC,KOSDAQ,자연과학 및 공학 연구개발업,741,0.0,167118555474
080160,모두투어,KOSDAQ,여행사 및 기타 여행보조 서비스업,8820,-4.13,166698000000
123860,아나패스,KOSDAQ,반도체 제조업,13730,0.29,166454487950
007570,일양약품,KOSPI,의약품 제조업,8720,0.35,166426990080
138360,앤로보틱스,KOSDAQ,특수 목적용 기계 제조업,1891,-11.43,166358709194
950140,잉글우드랩,KOSDAQ,기타 화학제품 제조업,8360,-9.13,166095359760
101530,해태제과식품,KOSPI,기타 식품 제조업,5700,-3.06,165965885400
036170,에이치엠넥스,KOSDAQ,반도체 제조업,2700,-4.09,165687190200
097955,CJ제일제당 우,KOSPI,기타,124700,-0.87,165530895100
489460,바이오비쥬,KOSDAQ,기타 화학제품 제조업,11200,-8.27,165236814400
494120,큐리오시스,KOSDAQ,사진장비 및 광학기기 제조업,10800,-7.69,164805451200
038390,레드캡투어,KOSDAQ,여행사 및 기타 여행보조 서비스업,9820,-0.61,164198472040
403850,더핑크퐁컴퍼니,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",11420,-0.7,163888534200
199430,케이엔알시스템,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",14620,-7.47,163700768660
090350,노루페인트,KOSPI,기타 화학제품 제조업,8170,4.08,163400000000
077500,유니퀘스트,KOSPI,기계장비 및 관련 물품 도매업,7550,11.03,163080770100
002210,동성제약,KOSPI,의약품 제조업,1685,-0.18,162803869295
126730,코칩,KOSDAQ,전자부품 제조업,18540,-7.16,162598136040
001045,CJ우,KOSPI,기타,71900,-2.57,162510033700
023910,대한약품,KOSDAQ,의약품 제조업,26800,0.37,160800000000
039840,디오,KOSDAQ,의료용 기기 제조업,11980,-2.52,160721619440
264450,유비쿼스,KOSDAQ,통신 및 방송 장비 제조업,10920,-3.36,160147183560
066410,버킷스튜디오,KOSDAQ,전기 통신업,1153,0.0,159637252154
400760,NH올원리츠,KOSPI,부동산 임대 및 공급업,2905,-1.36,159569543875
046070,코다코,KOSDAQ,자동차 신품 부품 제조업,10280,0.0,159196994920
104480,티케이케미칼,KOSDAQ,화학섬유 제조업,1750,-1.13,159067009500
078070,유비쿼스홀딩스,KOSDAQ,기타 금융업,9320,-3.82,158988416760
046120,오르비텍,KOSDAQ,기타 과학기술 서비스업,4680,-6.59,158443426440
072870,메가스터디,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",13290,-0.3,158429545110
189330,씨이랩,KOSDAQ,소프트웨어 개발 및 공급업,16880,-5.01,158372953920
000860,강남제비스코,KOSPI,기타 화학제품 제조업,12150,-0.41,157950000000
234690,녹십자웰빙,KOSDAQ,의약품 제조업,8790,-4.97,157897319100
032620,GC메디아이,KOSDAQ,소프트웨어 개발 및 공급업,3020,-0.98,157635359780
003830,대한화섬,KOSPI,화학섬유 제조업,118700,0.68,157633600000
460850,동국씨엠,KOSPI,1차 철강 제조업,5270,-2.23,157565917120
126700,하이비젼시스템,KOSDAQ,사진장비 및 광학기기 제조업,10540,-5.89,157489860480
462520,조선내화,KOSPI,"내화, 비내화 요업제품 제조업",13280,-2.64,157436631040
009470,삼화전기,KOSPI,전자부품 제조업,23800,-6.11,157408916000
054800,아이디스홀딩스,KOSDAQ,기타 전문 서비스업,15210,-2.69,157389368760
445180,퓨릿,KOSDAQ,기초 화학물질 제조업,9140,3.28,157109178320
051160,지어소프트,KOSDAQ,소프트웨어 개발 및 공급업,10130,-2.6,156755975900
011040,경동제약,KOSDAQ,의약품 제조업,5090,-0.59,156613018940
